Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.135691600,1,1,1,0,0
0.135698900,1,1,1,0,1
0.135706200,1,1,1,0,0
0.135713500,1,1,1,0,1
0.135720800,1,1,1,0,0
0.135728200,1,1,1,0,1
0.135735500,1,1,1,0,0
0.135742800,1,1,1,0,1
0.135750200,1,1,1,0,0
0.135757500,1,1,1,0,1
0.135764900,1,1,1,0,0
0.135772300,1,1,1,0,1
0.135779600,1,1,1,0,0
0.135787000,1,1,1,0,1
0.135794400,1,1,1,0,0
0.135801800,1,1,1,0,1
0.135809200,1,1,1,0,0
0.135816600,1,1,1,0,1
0.135824100,1,1,1,0,0
0.135831500,1,1,1,0,1
0.135838900,1,1,1,0,0
0.135846400,1,1,1,0,1
0.135853800,1,1,1,0,0
0.135861300,1,1,1,0,1
0.135868800,1,1,1,0,0
0.135876300,1,1,1,0,1
0.135883700,1,1,1,0,0
0.135891200,1,1,1,0,1
0.135898700,1,1,1,0,0
0.135906300,1,1,1,0,1
0.135913800,1,1,1,0,0
0.135921300,1,1,1,0,1
0.135928800,1,1,1,0,0
0.135936400,1,1,1,0,1
0.135943900,1,1,1,0,0
0.135951500,1,1,1,0,1
0.135959100,1,1,1,0,0
0.135966600,1,1,1,0,1
0.135974200,1,1,1,0,0
0.135981800,1,1,1,0,1
0.135989400,1,1,1,0,0
0.135997000,1,1,1,0,1
0.136004600,1,1,1,0,0
0.136012300,1,1,1,0,1
0.136019900,1,1,1,0,0
0.136027500,1,1,1,0,1
0.136035200,1,1,1,0,0
0.136042800,1,1,1,0,1
0.136050500,1,1,1,0,0
0.136058200,1,1,1,0,1
0.136065800,1,1,1,0,0
0.136073500,1,1,1,0,1
0.136081200,1,1,1,0,0
0.136088900,1,1,1,0,1
0.136096600,1,1,1,0,0
0.136104300,1,1,1,0,1
0.136112000,1,1,1,0,0
0.136119800,1,1,1,0,1
0.136127500,1,1,1,0,0
0.136135200,1,1,1,0,1
0.136143000,1,1,1,0,0
0.136150800,1,1,1,0,1
0.136158500,1,1,1,0,0
0.136166300,1,1,1,0,1
0.136174100,1,1,1,0,0
0.136181900,1,1,1,0,1
0.136189700,1,1,1,0,0
0.136197500,1,1,1,0,1
0.136205300,1,1,1,0,0
0.136213100,1,1,1,0,1
0.136220900,1,1,1,0,0
0.136228700,1,1,1,0,1
0.136236600,1,1,1,0,0
0.136244400,1,1,1,0,1
0.136252300,1,1,1,0,0
0.136260100,1,1,1,0,1
0.136268000,1,1,1,0,0
0.136275900,1,1,1,0,1
0.136283800,1,1,1,0,0
0.136291600,1,1,1,0,1
0.136299500,1,1,1,0,0
0.136307400,1,1,1,0,1
0.136315300,1,1,1,0,0
0.136323300,1,1,1,0,1
0.136331200,1,1,1,0,0
0.136339100,1,1,1,0,1
0.136347000,1,1,1,0,0
0.136355000,1,1,1,0,1
0.136362900,1,1,1,0,0
0.136370900,1,1,1,0,1
0.136378800,1,1,1,0,0
0.136386800,1,1,1,0,1
0.136394800,1,1,1,0,0
0.136402800,1,1,1,0,1
0.136410700,1,1,1,0,0
0.136418700,1,1,1,0,1
0.136426700,1,1,1,0,0
0.136434700,1,1,1,0,1
0.136442800,1,1,1,0,0
0.136450800,1,1,1,0,1
0.136458800,1,1,1,0,0
0.136466800,1,1,1,0,1
0.136474900,1,1,1,0,0
0.136482900,1,1,1,0,1
0.136490900,1,1,1,0,0
0.136499000,1,1,1,0,1
0.136507100,1,1,1,0,0
0.136515100,1,1,1,0,1
0.136523200,1,1,1,0,0
0.136531300,1,1,1,0,1
0.136539400,1,1,1,0,0
0.136547400,1,1,1,0,1
0.136555500,1,1,1,0,0
0.136563600,1,1,1,0,1
0.136571700,1,1,1,0,0
0.136579800,1,1,1,0,1
0.136588000,1,1,1,0,0
0.136596100,1,1,1,0,1
0.136604200,1,1,1,0,0
0.136612300,1,1,1,0,1
0.136620500,1,1,1,0,0
0.136628600,1,1,1,0,1
0.136636800,1,1,1,0,0
0.136644900,1,1,1,0,1
0.136653100,1,1,1,0,0
0.136661200,1,1,1,0,1
0.136669400,1,1,1,0,0
0.136677600,1,1,1,0,1
0.136685700,1,1,1,0,0
0.136693900,1,1,1,0,1
0.136702100,1,1,1,0,0
0.136710300,1,1,1,0,1
0.136718500,1,1,1,0,0
0.136726700,1,1,1,0,1
0.136734900,1,1,1,0,0
0.136743100,1,1,1,0,1
0.136751300,1,1,1,0,0
0.136759500,1,1,1,0,1
0.136767700,1,1,1,0,0
0.136775900,1,1,1,0,1
0.136784200,1,1,1,0,0
0.136792400,1,1,1,0,1
0.136800600,1,1,1,0,0
0.136808900,1,1,1,0,1
0.136817100,1,1,1,0,0
0.136825300,1,1,1,0,1
0.136833600,1,1,1,0,0
0.136841800,1,1,1,0,1
0.136850100,1,1,1,0,0
0.136858400,1,1,1,0,1
0.136866600,1,1,1,0,0
0.136874900,1,1,1,0,1
0.136883100,1,1,1,0,0
0.136891400,1,1,1,0,1
0.136899700,1,1,1,0,0
0.136908000,1,1,1,0,1
0.136916200,1,1,1,0,0
0.136924500,1,1,1,0,1
0.136932800,1,1,1,0,0
0.136941100,1,1,1,0,1
0.136949400,1,1,1,0,0
0.136957700,1,1,1,0,1
0.136966000,1,1,1,0,0
0.136974300,1,1,1,0,1
0.136982600,1,1,1,0,0
0.136990900,1,1,1,0,1
0.136999200,1,1,1,0,0
0.137007500,1,1,1,0,1
0.137015800,1,1,1,0,0
0.137024100,1,1,1,0,1
0.137032400,1,1,1,0,0
0.137040700,1,1,1,0,1
0.137049000,1,1,1,0,0
0.137057400,1,1,1,0,1
0.137065700,1,1,1,0,0
0.137074000,1,1,1,0,1
0.137082300,1,1,1,0,0
0.137090600,1,1,1,0,1
0.137099000,1,1,1,0,0
0.137107300,1,1,1,0,1
0.137115600,1,1,1,0,0
0.137123900,1,1,1,0,1
0.137132300,1,1,1,0,0
0.137140600,1,1,1,0,1
0.137148900,1,1,1,0,0
0.137157300,1,1,1,0,1
0.137165600,1,1,1,0,0
0.137173900,1,1,1,0,1
0.137182300,1,1,1,0,0
0.137190600,1,1,1,0,1
0.137198900,1,1,1,0,0
0.137207300,1,1,1,0,1
0.137215600,1,1,1,0,0
0.137223900,1,1,1,0,1
0.137232300,1,1,1,0,0
0.137240600,1,1,1,0,1
0.137248900,1,1,1,0,0
0.137257300,1,1,1,0,1
0.137265600,1,1,1,0,0
0.137273900,1,1,1,0,1
0.137282300,1,1,1,0,0
0.137290600,1,1,1,0,1
0.137298900,1,1,1,0,0
0.137307300,1,1,1,0,1
0.137315600,1,1,1,0,0
0.137323900,1,1,1,0,1
0.137332200,1,1,1,0,0
0.137340600,1,1,1,0,1
0.137348900,1,1,1,0,0
0.137357200,1,1,1,0,1
0.137365500,1,1,1,0,0
0.137373900,1,1,1,0,1
0.137382200,1,1,1,0,0
0.137390500,1,1,1,0,1
0.137398800,1,1,1,0,0
0.137407100,1,1,1,0,1
0.137415500,1,1,1,0,0
0.137423800,1,1,1,0,1
0.137432100,1,1,1,0,0
0.137440400,1,1,1,0,1
0.137448700,1,1,1,0,0
0.137457000,1,1,1,0,1
0.137465300,1,1,1,0,0
0.137473600,1,1,1,0,1
0.137481900,1,1,1,0,0
0.137490200,1,1,1,0,1
0.137498500,1,1,1,0,0
0.137506800,1,1,1,0,1
0.137515100,1,1,1,0,0
0.137523400,1,1,1,0,1
0.137531700,1,1,1,0,0
0.137540000,1,1,1,0,1
0.137548200,1,1,1,0,0
0.137556500,1,1,1,0,1
0.137564800,1,1,1,0,0
0.137573100,1,1,1,0,1
0.137581300,1,1,1,0,0
0.137589600,1,1,1,0,1
0.137597900,1,1,1,0,0
0.137606100,1,1,1,0,1
0.137614400,1,1,1,0,0
0.137622600,1,1,1,0,1
0.137630900,1,1,1,0,0
0.137639100,1,1,1,0,1
0.137647400,1,1,1,0,0
0.137655600,1,1,1,0,1
0.137663800,1,1,1,0,0
0.137672100,1,1,1,0,1
0.137680300,1,1,1,0,0
0.137688500,1,1,1,0,1
0.137696700,1,1,1,0,0
0.137705000,1,1,1,0,1
0.137713200,1,1,1,0,0
0.137721400,1,1,1,0,1
0.137729600,1,1,1,0,0
0.137737800,1,1,1,0,1
0.137746000,1,1,1,0,0
0.137754200,1,1,1,0,1
0.137762300,1,1,1,0,0
0.137770500,1,1,1,0,1
0.137778700,1,1,1,0,0
0.137786900,1,1,1,0,1
0.137795000,1,1,1,0,0
0.137803200,1,1,1,0,1
0.137811400,1,1,1,0,0
0.137819500,1,1,1,0,1
0.137827700,1,1,1,0,0
0.137835800,1,1,1,0,1
0.137843900,1,1,1,0,0
0.137852100,1,1,1,0,1
0.137860200,1,1,1,0,0
0.137868300,1,1,1,0,1
0.137876400,1,1,1,0,0
0.137884500,1,1,1,0,1
0.137892600,1,1,1,0,0
0.137900800,1,1,1,0,1
0.137908800,1,1,1,0,0
0.137916900,1,1,1,0,1
0.137925000,1,1,1,0,0
0.137933100,1,1,1,0,1
0.137941200,1,1,1,0,0
0.137949200,1,1,1,0,1
0.137957300,1,1,1,0,0
0.137965400,1,1,1,0,1
0.137973400,1,1,1,0,0
0.137981400,1,1,1,0,1
0.137989500,1,1,1,0,0
0.137997500,1,1,1,0,1
0.138005500,1,1,1,0,0
0.138013600,1,1,1,0,1
0.138021600,1,1,1,0,0
0.138029600,1,1,1,0,1
0.138037600,1,1,1,0,0
0.138045600,1,1,1,0,1
0.138053600,1,1,1,0,0
0.138061600,1,1,1,0,1
0.138069500,1,1,1,0,0
0.138077500,1,1,1,0,1
0.138085500,1,1,1,0,0
0.138093400,1,1,1,0,1
0.138101400,1,1,1,0,0
0.138109300,1,1,1,0,1
0.138117200,1,1,1,0,0
0.138125200,1,1,1,0,1
0.138133100,1,1,1,0,0
0.138141000,1,1,1,0,1
0.138148900,1,1,1,0,0
0.138156800,1,1,1,0,1
0.138164700,1,1,1,0,0
0.138172600,1,1,1,0,1
0.138180500,1,1,1,0,0
0.138188400,1,1,1,0,1
0.138196200,1,1,1,0,0
0.138204100,1,1,1,0,1
0.138212000,1,1,1,0,0
0.138219800,1,1,1,0,1
0.138227700,1,1,1,0,0
0.138235500,1,1,1,0,1
0.138243300,1,1,1,0,0
0.138251100,1,1,1,0,1
0.138258900,1,1,1,0,0
0.138266700,1,1,1,0,1
0.138274500,1,1,1,0,0
0.138282300,1,1,1,0,1
0.138290100,1,1,1,0,0
0.138297900,1,1,1,0,1
0.138305700,1,1,1,0,0
0.138313400,1,1,1,0,1
0.138321200,1,1,1,0,0
0.138328900,1,1,1,0,1
0.138336700,1,1,1,0,0
0.138344400,1,1,1,0,1
0.138352100,1,1,1,0,0
0.138359800,1,1,1,0,1
0.138367500,1,1,1,0,0
0.138375200,1,1,1,0,1
0.138382900,1,1,1,0,0
0.138390600,1,1,1,0,1
0.138398300,1,1,1,0,0
0.138406000,1,1,1,0,1
0.138413600,1,1,1,0,0
0.138421300,1,1,1,0,1
0.138428900,1,1,1,0,0
0.138436600,1,1,1,0,1
0.138444200,1,1,1,0,0
0.138451800,1,1,1,0,1
0.138459500,1,1,1,0,0
0.138467100,1,1,1,0,1
0.138474700,1,1,1,0,0
0.138482300,1,1,1,0,1
0.138489800,1,1,1,0,0
0.138497400,1,1,1,0,1
0.138505000,1,1,1,0,0
0.138512600,1,1,1,0,1
0.138520100,1,1,1,0,0
0.138527700,1,1,1,0,1
0.138535200,1,1,1,0,0
0.138542700,1,1,1,0,1
0.138550300,1,1,1,0,0
0.138557800,1,1,1,0,1
0.138565300,1,1,1,0,0
0.138572800,1,1,1,0,1
0.138580300,1,1,1,0,0
0.138587800,1,1,1,0,1
0.138595200,1,1,1,0,0
0.138602700,1,1,1,0,1
0.138610200,1,1,1,0,0
0.138617600,1,1,1,0,1
0.138625100,1,1,1,0,0
0.138632500,1,1,1,0,1
0.138639900,1,1,1,0,0
0.138647300,1,1,1,0,1
0.138654800,1,1,1,0,0
0.138662200,1,1,1,0,1
0.138669600,1,1,1,0,0
0.138676900,1,1,1,0,1
0.138684300,1,1,1,0,0
0.138691700,1,1,1,0,1
0.138699100,1,1,1,0,0
0.138706400,1,1,1,0,1
0.138713800,1,1,1,0,0
0.138721100,1,1,1,0,1
0.138728400,1,1,1,0,0
0.138735800,1,1,1,0,1
0.138743100,1,1,1,0,0
0.138750400,1,1,1,0,1
0.138757700,1,1,1,0,0
0.138765000,1,1,1,0,1
0.138772300,1,1,1,0,0
0.138779500,1,1,1,0,1
0.138786800,1,1,1,0,0
0.138794100,1,1,1,0,1
0.138801300,1,1,1,0,0
0.138808600,1,1,1,0,1
0.138815800,1,1,1,0,0
0.138823000,1,1,1,0,1
0.138830300,1,1,1,0,0
0.138837500,1,1,1,0,1
0.138844700,1,1,1,0,0
0.138851900,1,1,1,0,1
0.138859100,1,1,1,0,0
0.138866200,1,1,1,0,1
0.138873400,1,1,1,0,0
0.138880600,1,1,1,0,1
0.138887700,1,1,1,0,0
0.138894900,1,1,1,0,1
0.138902000,1,1,1,0,0
0.138909100,1,1,1,0,1
0.138916300,1,1,1,0,0
0.138923400,1,1,1,0,1
0.138930500,1,1,1,0,0
0.138937600,1,1,1,0,1
0.138944700,1,1,1,0,0
0.138951800,1,1,1,0,1
0.138958900,1,1,1,0,0
0.138965900,1,1,1,0,1
0.138973000,1,1,1,0,0
0.138980000,1,1,1,0,1
0.138987100,1,1,1,0,0
0.138994100,1,1,1,0,1
0.139001200,1,1,1,0,0
0.139008200,1,1,1,0,1
0.139015200,1,1,1,0,0
0.139022200,1,1,1,0,1
0.139029200,1,1,1,0,0
0.139036200,1,1,1,0,1
0.139043200,1,1,1,0,0
0.139050200,1,1,1,0,1
0.139057100,1,1,1,0,0
0.139064100,1,1,1,0,1
0.139071000,1,1,1,0,0
0.139078000,1,1,1,0,1
0.139084900,1,1,1,0,0
0.139091800,1,1,1,0,1
0.139098800,1,1,1,0,0
0.139105700,1,1,1,0,1
0.139112600,1,1,1,0,0
0.139119500,1,1,1,0,1
0.139126400,1,1,1,0,0
0.139133300,1,1,1,0,1
0.139140100,1,1,1,0,0
0.139147000,1,1,1,0,1
0.139153900,1,1,1,0,0
0.139160700,1,1,1,0,1
0.139167600,1,1,1,0,0
0.139174400,1,1,1,0,1
0.139181200,1,1,1,0,0
0.139188100,1,1,1,0,1
0.139194900,1,1,1,0,0
0.139201700,1,1,1,0,1
0.139208500,1,1,1,0,0
0.139215300,1,1,1,0,1
0.139222100,1,1,1,0,0
0.139228800,1,1,1,0,1
0.139235600,1,1,1,0,0
0.139242400,1,1,1,0,1
0.139249100,1,1,1,0,0
0.139255900,1,1,1,0,1
0.139262600,1,1,1,0,0
0.139269300,1,1,1,0,1
0.139276100,1,1,1,0,0
0.139282800,1,1,1,0,1
0.139289500,1,1,1,0,0
0.139296200,1,1,1,0,1
0.139302900,1,1,1,0,0
0.139309600,1,1,1,0,1
0.139316300,1,1,1,0,0
0.139322900,1,1,1,0,1
0.139329600,1,1,1,0,0
0.139336300,1,1,1,0,1
0.139342900,1,1,1,0,0
0.139349600,1,1,1,0,1
0.139356200,1,1,1,0,0
0.139362800,1,1,1,0,1
0.139369500,1,1,1,0,0
0.139376100,1,1,1,0,1
0.139382700,1,1,1,0,0
0.139389300,1,1,1,0,1
0.139395900,1,1,1,0,0
0.139402500,1,1,1,0,1
0.139409100,1,1,1,0,0
0.139415600,1,1,1,0,1
0.139422200,1,1,1,0,0
0.139428800,1,1,1,0,1
0.139435300,1,1,1,0,0
0.139441900,1,1,1,0,1
0.139448400,1,1,1,0,0
0.139455000,1,1,1,0,1
0.139461500,1,1,1,0,0
0.139468000,1,1,1,0,1
0.139474500,1,1,1,0,0
0.139481000,1,1,1,0,1
0.139487500,1,1,1,0,0
0.139494000,1,1,1,0,1
0.139500500,1,1,1,0,0
0.139507000,1,1,1,0,1
0.139513400,1,1,1,0,0
0.139519900,1,1,1,0,1
0.139526400,1,1,1,0,0
0.139532800,1,1,1,0,1
0.139539300,1,1,1,0,0
0.139545700,1,1,1,0,1
0.139552100,1,1,1,0,0
0.139558600,1,1,1,0,1
0.139565000,1,1,1,0,0
0.139571400,1,1,1,0,1
0.139577800,1,1,1,0,0
0.139584200,1,1,1,0,1
0.139590600,1,1,1,0,0
0.139597000,1,1,1,0,1
0.139603400,1,1,1,0,0
0.139609700,1,1,1,0,1
0.139616100,1,1,1,0,0
0.139622500,1,1,1,0,1
0.139628800,1,1,1,0,0
0.139635200,1,1,1,0,1
0.139641500,1,1,1,0,0
0.139647800,1,1,1,0,1
0.139654200,1,1,1,0,0
0.139660500,1,1,1,0,1
0.139666800,1,1,1,0,0
0.139673100,1,1,1,0,1
0.139679400,1,1,1,0,0
0.139685700,1,1,1,0,1
0.139692000,1,1,1,0,0
0.139698300,1,1,1,0,1
0.139704600,1,1,1,0,0
0.139710800,1,1,1,0,1
0.139717100,1,1,1,0,0
0.139723300,1,1,1,0,1
0.139729600,1,1,1,0,0
0.139735800,1,1,1,0,1
0.139742100,1,1,1,0,0
0.139748300,1,1,1,0,1
0.139754600,1,1,1,0,0
0.139760800,1,1,1,0,1
0.139767000,1,1,1,0,0
0.139773200,1,1,1,0,1
0.139779400,1,1,1,0,0
0.139785600,1,1,1,0,1
0.139791800,1,1,1,0,0
0.139798000,1,1,1,0,1
0.139804200,1,1,1,0,0
0.139810400,1,1,1,0,1
0.139816500,1,1,1,0,0
0.139822700,1,1,1,0,1
0.139828900,1,1,1,0,0
0.139835000,1,1,1,0,1
0.139841200,1,1,1,0,0
0.139847300,1,1,1,0,1
0.139853400,1,1,1,0,0
0.139859600,1,1,1,0,1
0.139865700,1,1,1,0,0
0.139871800,1,1,1,0,1
0.139877900,1,1,1,0,0
0.139884000,1,1,1,0,1
0.139890100,1,1,1,0,0
0.139896200,1,1,1,0,1
0.139902300,1,1,1,0,0
0.139908400,1,1,1,0,1
0.139914500,1,1,1,0,0
0.139920500,1,1,1,0,1
0.139926600,1,1,1,0,0
0.139932700,1,1,1,0,1
0.139938700,1,1,1,0,0
0.139944800,1,1,1,0,1
0.139950800,1,1,1,0,0
0.139956900,1,1,1,0,1
0.139962900,1,1,1,0,0
0.139968900,1,1,1,0,1
0.139975000,1,1,1,0,0
0.139981000,1,1,1,0,1
0.139987000,1,1,1,0,0
0.139993000,1,1,1,0,1
0.139999000,1,1,1,0,0
0.140005000,1,1,1,0,1
0.140011000,1,1,1,0,0
0.140017000,1,1,1,0,1
0.140022900,1,1,1,0,0
0.140028900,1,1,1,0,1
0.140034900,1,1,1,0,0
0.140040800,1,1,1,0,1
0.140046800,1,1,1,0,0
0.140052800,1,1,1,0,1
0.140058700,1,1,1,0,0
0.140064700,1,1,1,0,1
0.140070600,1,1,1,0,0
0.140076500,1,1,1,0,1
0.140082500,1,1,1,0,0
0.140088400,1,1,1,0,1
0.140094300,1,1,1,0,0
0.140100200,1,1,1,0,1
0.140106100,1,1,1,0,0
0.140112000,1,1,1,0,1
0.140117900,1,1,1,0,0
0.140123800,1,1,1,0,1
0.140129700,1,1,1,0,0
0.140135600,1,1,1,0,1
0.140141500,1,1,1,0,0
0.140147300,1,1,1,0,1
0.140153200,1,1,1,0,0
0.140159100,1,1,1,0,1
0.140164900,1,1,1,0,0
0.140170800,1,1,1,0,1
0.140176600,1,1,1,0,0
0.140182500,1,1,1,0,1
0.140188300,1,1,1,0,0
0.140194100,1,1,1,0,1
0.140200000,1,1,1,0,0
0.140205800,1,1,1,0,1
0.140211600,1,1,1,0,0
0.140217400,1,1,1,0,1
0.140223200,1,1,1,0,0
0.140229000,1,1,1,0,1
0.140234800,1,1,1,0,0
0.140240600,1,1,1,0,1
0.140246400,1,1,1,0,0
0.140252200,1,1,1,0,1
0.140258000,1,1,1,0,0
0.140263800,1,1,1,0,1
0.140269600,1,1,1,0,0
0.140275300,1,1,1,0,1
0.140281100,1,1,1,0,0
0.140286900,1,1,1,0,1
0.140292600,1,1,1,0,0
0.140298400,1,1,1,0,1
0.140304100,1,1,1,0,0
0.140309800,1,1,1,0,1
0.140315600,1,1,1,0,0
0.140321300,1,1,1,0,1
0.140327000,1,1,1,0,0
0.140332800,1,1,1,0,1
0.140338500,1,1,1,0,0
0.140344200,1,1,1,0,1
0.140349900,1,1,1,0,0
0.140355600,1,1,1,0,1
0.140361300,1,1,1,0,0
0.140367000,1,1,1,0,1
0.140372700,1,1,1,0,0
0.140378400,1,1,1,0,1
0.140384100,1,1,1,0,0
0.140389800,1,1,1,0,1
0.140395500,1,1,1,0,0
0.140401100,1,1,1,0,1
0.140406800,1,1,1,0,0
0.140412500,1,1,1,0,1
0.140418100,1,1,1,0,0
0.140423800,1,1,1,0,1
0.140429400,1,1,1,0,0
0.140435100,1,1,1,0,1
0.140440700,1,1,1,0,0
0.140446400,1,1,1,0,1
0.140452000,1,1,1,0,0
0.140457600,1,1,1,0,1
0.140463200,1,1,1,0,0
0.140468900,1,1,1,0,1
0.140474500,1,1,1,0,0
0.140480100,1,1,1,0,1
0.140485700,1,1,1,0,0
0.140491300,1,1,1,0,1
0.140496900,1,1,1,0,0
0.140502500,1,1,1,0,1
0.140508100,1,1,1,0,0
0.140513700,1,1,1,0,1
0.140519300,1,1,1,0,0
0.140524900,1,1,1,0,1
0.140530500,1,1,1,0,0
0.140536000,1,1,1,0,1
0.140541600,1,1,1,0,0
0.140547200,1,1,1,0,1
0.140552800,1,1,1,0,0
0.140558300,1,1,1,0,1
0.140563900,1,1,1,0,0
0.140569400,1,1,1,0,1
0.140575000,1,1,1,0,0
0.140580500,1,1,1,0,1
0.140586100,1,1,1,0,0
0.140591600,1,1,1,0,1
0.140597100,1,1,1,0,0
0.140602700,1,1,1,0,1
0.140608200,1,1,1,0,0
0.140613700,1,1,1,0,1
0.140619200,1,1,1,0,0
0.140624800,1,1,1,0,1
0.140630300,1,1,1,0,0
0.140635800,1,1,1,0,1
0.140641300,1,1,1,0,0
0.140646800,1,1,1,0,1
0.140652300,1,1,1,0,0
0.140657800,1,1,1,0,1
0.140663300,1,1,1,0,0
0.140668800,1,1,1,0,1
0.140674300,1,1,1,0,0
0.140679700,1,1,1,0,1
0.140685200,1,1,1,0,0
0.140690700,1,1,1,0,1
0.140696200,1,1,1,0,0
0.140701600,1,1,1,0,1
0.140707100,1,1,1,0,0
0.140712600,1,1,1,0,1
0.140718000,1,1,1,0,0
0.140723500,1,1,1,0,1
0.140728900,1,1,1,0,0
0.140734400,1,1,1,0,1
0.140739800,1,1,1,0,0
0.140745300,1,1,1,0,1
0.140750700,1,1,1,0,0
0.140756100,1,1,1,0,1
0.140761600,1,1,1,0,0
0.140767000,1,1,1,0,1
0.140772400,1,1,1,0,0
0.140777900,1,1,1,0,1
0.140783300,1,1,1,0,0
0.140788700,1,1,1,0,1
0.140794100,1,1,1,0,0
0.140799500,1,1,1,0,1
0.140804900,1,1,1,0,0
0.140810300,1,1,1,0,1
0.140815700,1,1,1,0,0
0.140821100,1,1,1,0,1
0.140826500,1,1,1,0,0
0.140831900,1,1,1,0,1
0.140837300,1,1,1,0,0
0.140842700,1,1,1,0,1
0.140848100,1,1,1,0,0
0.140853400,1,1,1,0,1
0.140858800,1,1,1,0,0
0.140864200,1,1,1,0,1
0.140869600,1,1,1,0,0
0.140874900,1,1,1,0,1
0.140880300,1,1,1,0,0
0.140885700,1,1,1,0,1
0.140891000,1,1,1,0,0
0.140896400,1,1,1,0,1
0.140901700,1,1,1,0,0
0.140907100,1,1,1,0,1
0.140912400,1,1,1,0,0
0.140917800,1,1,1,0,1
0.140923100,1,1,1,0,0
0.140928500,1,1,1,0,1
0.140933800,1,1,1,0,0
0.140939100,1,1,1,0,1
0.140944500,1,1,1,0,0
0.140949800,1,1,1,0,1
0.140955100,1,1,1,0,0
0.140960400,1,1,1,0,1
0.140965800,1,1,1,0,0
0.140971100,1,1,1,0,1
0.140976400,1,1,1,0,0
0.140981700,1,1,1,0,1
0.140987000,1,1,1,0,0
0.140992300,1,1,1,0,1
0.140997600,1,1,1,0,0
0.141002900,1,1,1,0,1
0.141008200,1,1,1,0,0
0.141013500,1,1,1,0,1
0.141018800,1,1,1,0,0
0.141024100,1,1,1,0,1
0.141029400,1,1,1,0,0
0.141034700,1,1,1,0,1
0.141040000,1,1,1,0,0
0.141045200,1,1,1,0,1
0.141050500,1,1,1,0,0
0.141055800,1,1,1,0,1
0.141061100,1,1,1,0,0
0.141066300,1,1,1,0,1
0.141071600,1,1,1,0,0
0.141076900,1,1,1,0,1
0.141082100,1,1,1,0,0
0.141087400,1,1,1,0,1
0.141092700,1,1,1,0,0
0.141097900,1,1,1,0,1
0.141103200,1,1,1,0,0
0.141108400,1,1,1,0,1
0.141113700,1,1,1,0,0
0.141118900,1,1,1,0,1
0.141124200,1,1,1,0,0
0.141129400,1,1,1,0,1
0.141134600,1,1,1,0,0
0.141139900,1,1,1,0,1
0.141145100,1,1,1,0,0
0.141150300,1,1,1,0,1
0.141155600,1,1,1,0,0
0.141160800,1,1,1,0,1
0.141166000,1,1,1,0,0
0.141171300,1,1,1,0,1
0.141176500,1,1,1,0,0
0.141181700,1,1,1,0,1
0.141186900,1,1,1,0,0
0.141192100,1,1,1,0,1
0.141197300,1,1,1,0,0
0.141202600,1,1,1,0,1
0.141207800,1,1,1,0,0
0.141213000,1,1,1,0,1
0.141218200,1,1,1,0,0
0.141223400,1,1,1,0,1
0.141228600,1,1,1,0,0
0.141233800,1,1,1,0,1
0.141239000,1,1,1,0,0
0.141244200,1,1,1,0,1
0.141249400,1,1,1,0,0
0.141254500,1,1,1,0,1
0.141259700,1,1,1,0,0
0.141264900,1,1,1,0,1
0.141270100,1,1,1,0,0
0.141275300,1,1,1,0,1
0.141280500,1,1,1,0,0
0.141285600,1,1,1,0,1
0.141290800,1,1,1,0,0
0.141296000,1,1,1,0,1
0.141301200,1,1,1,0,0
0.141306300,1,1,1,0,1
0.141311500,1,1,1,0,0
0.141316700,1,1,1,0,1
0.141321800,1,1,1,0,0
0.141327000,1,1,1,0,1
0.141332200,1,1,1,0,0
0.141337300,1,1,1,0,1
0.141342500,1,1,1,0,0
0.141347600,1,1,1,0,1
0.141352800,1,1,1,0,0
0.141357900,1,1,1,0,1
0.141363100,1,1,1,0,0
0.141368200,1,1,1,0,1
0.141373400,1,1,1,0,0
0.141378500,1,1,1,0,1
0.141383700,1,1,1,0,0
0.141388800,1,1,1,0,1
0.141394000,1,1,1,0,0
0.141399100,1,1,1,0,1
0.141404200,1,1,1,0,0
0.141409400,1,1,1,0,1
0.141414500,1,1,1,0,0
0.141419600,1,1,1,0,1
0.141424800,1,1,1,0,0
0.141429900,1,1,1,0,1
0.141435000,1,1,1,0,0
0.141440100,1,1,1,0,1
0.141445300,1,1,1,0,0
0.141450400,1,1,1,0,1
0.141455500,1,1,1,0,0
0.141460600,1,1,1,0,1
0.141465700,1,1,1,0,0
0.141470900,1,1,1,0,1
0.141476000,1,1,1,0,0
0.141481100,1,1,1,0,1
0.141486200,1,1,1,0,0
0.141491300,1,1,1,0,1
0.141496400,1,1,1,0,0
0.141501500,1,1,1,0,1
0.141506600,1,1,1,0,0
0.141511700,1,1,1,0,1
0.141516800,1,1,1,0,0
0.141521900,1,1,1,0,1
0.141527000,1,1,1,0,0
0.141532100,1,1,1,0,1
0.141537200,1,1,1,0,0
0.141542300,1,1,1,0,1
0.141547400,1,1,1,0,0
0.141552500,1,1,1,0,1
0.141557600,1,1,1,0,0
0.141562700,1,1,1,0,1
0.141567800,1,1,1,0,0
0.141572800,1,1,1,0,1
0.141577900,1,1,1,0,0
0.141583000,1,1,1,0,1
0.141588100,1,1,1,0,0
0.141593200,1,1,1,0,1
0.141598300,1,1,1,0,0
0.141603300,1,1,1,0,1
0.141608400,1,1,1,0,0
0.141613500,1,1,1,0,1
