Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.000000000,0,0,0,1
0.104582700,0,0,0,0
0.605421200,0,0,0,1
1.106234300,0,0,0,0
1.607050000,0,0,0,1
2.107874700,0,0,0,0
2.251104700,1,0,0,0
2.410378000,0,0,0,0
2.608717800,0,0,0,1
3.109566700,0,0,0,0
3.610396700,0,0,0,1
4.111217500,0,0,0,0
4.598027700,1,0,0,0
4.612051500,1,0,0,1
4.701206600,0,0,0,1
5.111808000,0,0,0,1
