Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.000000000,1,1,0,0
0.680741600,1,1,0,1
1.181443200,0,1,0,1
2.683612800,0,1,0,0
2.683634000,1,1,0,0
4.686404900,1,1,0,1
5.437475500,1,0,0,1
6.689295400,1,0,0,0
7.190000500,0,0,0,0
8.093696000,0,0,0,0
